origen,destino,dia_semana,hora_dia,clima,es_hora_pico,es_fin_semana,demanda_origen,demanda_destino,tiempo_base,tiempo_viaje
Toberin,Portal Norte,0,5,Normal,0,0,1,2,4,5.11
Toberin,Portal Norte,0,5,Lluvia,0,0,1,2,4,5.65
Toberin,Portal Norte,0,5,Lluvia fuerte,0,0,1,2,4,6.59
Toberin,Portal Norte,0,6,Normal,1,0,1,2,4,6.23
Toberin,Portal Norte,0,6,Lluvia,1,0,1,2,4,7.76
Toberin,Portal Norte,0,6,Lluvia fuerte,1,0,1,2,4,10.77
Toberin,Portal Norte,0,7,Normal,1,0,1,2,4,6.69
Toberin,Portal Norte,0,7,Lluvia,1,0,1,2,4,8.66
Toberin,Portal Norte,0,7,Lluvia fuerte,1,0,1,2,4,9.73
Toberin,Portal Norte,0,8,Normal,1,0,1,2,4,6.6
Toberin,Portal Norte,0,8,Lluvia,1,0,1,2,4,9.31
Toberin,Portal Norte,0,8,Lluvia fuerte,1,0,1,2,4,10.04
Toberin,Portal Norte,0,9,Normal,1,0,1,2,4,7.15
Toberin,Portal Norte,0,9,Lluvia,1,0,1,2,4,8.08
Toberin,Portal Norte,0,9,Lluvia fuerte,1,0,1,2,4,9.97
Toberin,Portal Norte,0,10,Normal,0,0,1,2,4,4.47
Toberin,Portal Norte,0,10,Lluvia,0,0,1,2,4,5.38
Toberin,Portal Norte,0,10,Lluvia fuerte,0,0,1,2,4,6.59
Toberin,Portal Norte,0,11,Normal,0,0,1,2,4,4.32
Toberin,Portal Norte,0,11,Lluvia,0,0,1,2,4,5.7
Toberin,Portal Norte,0,11,Lluvia fuerte,0,0,1,2,4,7.34
Toberin,Portal Norte,0,12,Normal,0,0,1,2,4,4.6
Toberin,Portal Norte,0,12,Lluvia,0,0,1,2,4,5.45
Toberin,Portal Norte,0,12,Lluvia fuerte,0,0,1,2,4,7.5
Toberin,Portal Norte,0,13,Normal,0,0,1,2,4,4.99
Toberin,Portal Norte,0,13,Lluvia,0,0,1,2,4,5.71
Toberin,Portal Norte,0,13,Lluvia fuerte,0,0,1,2,4,7.47
Toberin,Portal Norte,0,14,Normal,0,0,1,2,4,5.21
Toberin,Portal Norte,0,14,Lluvia,0,0,1,2,4,6.09
Toberin,Portal Norte,0,14,Lluvia fuerte,0,0,1,2,4,7.38
Toberin,Portal Norte,0,15,Normal,0,0,1,2,4,4.95
Toberin,Portal Norte,0,15,Lluvia,0,0,1,2,4,6.26
Toberin,Portal Norte,0,15,Lluvia fuerte,0,0,1,2,4,7.09
Toberin,Portal Norte,0,16,Normal,1,0,1,2,4,6.96
Toberin,Portal Norte,0,16,Lluvia,1,0,1,2,4,9.09
Toberin,Portal Norte,0,16,Lluvia fuerte,1,0,1,2,4,8.83
Toberin,Portal Norte,0,17,Normal,1,0,1,2,4,6.86
Toberin,Portal Norte,0,17,Lluvia,1,0,1,2,4,7.8
Toberin,Portal Norte,0,17,Lluvia fuerte,1,0,1,2,4,9.9
Toberin,Portal Norte,0,18,Normal,1,0,1,2,4,7.52
Toberin,Portal Norte,0,18,Lluvia,1,0,1,2,4,8.05
Toberin,Portal Norte,0,18,Lluvia fuerte,1,0,1,2,4,8.6
Toberin,Portal Norte,0,19,Normal,1,0,1,2,4,6.42
Toberin,Portal Norte,0,19,Lluvia,1,0,1,2,4,7.14
Toberin,Portal Norte,0,19,Lluvia fuerte,1,0,1,2,4,11.47
Toberin,Portal Norte,0,20,Normal,0,0,1,2,4,4.87
Toberin,Portal Norte,0,20,Lluvia,0,0,1,2,4,6.28
Toberin,Portal Norte,0,20,Lluvia fuerte,0,0,1,2,4,7.92
Toberin,Portal Norte,0,21,Normal,0,0,1,2,4,4.97
Toberin,Portal Norte,0,21,Lluvia,0,0,1,2,4,5.49
Toberin,Portal Norte,0,21,Lluvia fuerte,0,0,1,2,4,6.54
Toberin,Portal Norte,0,22,Normal,0,0,1,2,4,5.05
Toberin,Portal Norte,0,22,Lluvia,0,0,1,2,4,5.73
Toberin,Portal Norte,0,22,Lluvia fuerte,0,0,1,2,4,7.42
Toberin,Portal Norte,1,5,Normal,0,0,1,2,4,5.2
Toberin,Portal Norte,1,5,Lluvia,0,0,1,2,4,5.39
Toberin,Portal Norte,1,5,Lluvia fuerte,0,0,1,2,4,7.32
Toberin,Portal Norte,1,6,Normal,1,0,1,2,4,6.84
Toberin,Portal Norte,1,6,Lluvia,1,0,1,2,4,7.36
Toberin,Portal Norte,1,6,Lluvia fuerte,1,0,1,2,4,10.17
Toberin,Portal Norte,1,7,Normal,1,0,1,2,4,6.82
Toberin,Portal Norte,1,7,Lluvia,1,0,1,2,4,7.94
Toberin,Portal Norte,1,7,Lluvia fuerte,1,0,1,2,4,11.39
Toberin,Portal Norte,1,8,Normal,1,0,1,2,4,6.71
Toberin,Portal Norte,1,8,Lluvia,1,0,1,2,4,7.57
Toberin,Portal Norte,1,8,Lluvia fuerte,1,0,1,2,4,10.55
Toberin,Portal Norte,1,9,Normal,1,0,1,2,4,7.39
Toberin,Portal Norte,1,9,Lluvia,1,0,1,2,4,8.32
Toberin,Portal Norte,1,9,Lluvia fuerte,1,0,1,2,4,9.33
Toberin,Portal Norte,1,10,Normal,0,0,1,2,4,4.67
Toberin,Portal Norte,1,10,Lluvia,0,0,1,2,4,6.06
Toberin,Portal Norte,1,10,Lluvia fuerte,0,0,1,2,4,7.38
Toberin,Portal Norte,1,11,Normal,0,0,1,2,4,5.05
Toberin,Portal Norte,1,11,Lluvia,0,0,1,2,4,5.42
Toberin,Portal Norte,1,11,Lluvia fuerte,0,0,1,2,4,7.27
Toberin,Portal Norte,1,12,Normal,0,0,1,2,4,5.21
Toberin,Portal Norte,1,12,Lluvia,0,0,1,2,4,5.69
Toberin,Portal Norte,1,12,Lluvia fuerte,0,0,1,2,4,7.49
Toberin,Portal Norte,1,13,Normal,0,0,1,2,4,4.44
Toberin,Portal Norte,1,13,Lluvia,0,0,1,2,4,6.31
Toberin,Portal Norte,1,13,Lluvia fuerte,0,0,1,2,4,7.36
Toberin,Portal Norte,1,14,Normal,0,0,1,2,4,4.55
Toberin,Portal Norte,1,14,Lluvia,0,0,1,2,4,5.37
Toberin,Portal Norte,1,14,Lluvia fuerte,0,0,1,2,4,7.27
Toberin,Portal Norte,1,15,Normal,0,0,1,2,4,4.85
Toberin,Portal Norte,1,15,Lluvia,0,0,1,2,4,5.29
Toberin,Portal Norte,1,15,Lluvia fuerte,0,0,1,2,4,7.91
Toberin,Portal Norte,1,16,Normal,1,0,1,2,4,7.06
Toberin,Portal Norte,1,16,Lluvia,1,0,1,2,4,8.13
Toberin,Portal Norte,1,16,Lluvia fuerte,1,0,1,2,4,10.51
Toberin,Portal Norte,1,17,Normal,1,0,1,2,4,6.42
Toberin,Portal Norte,1,17,Lluvia,1,0,1,2,4,9.26
Toberin,Portal Norte,1,17,Lluvia fuerte,1,0,1,2,4,9.81
Toberin,Portal Norte,1,18,Normal,1,0,1,2,4,7.17
Toberin,Portal Norte,1,18,Lluvia,1,0,1,2,4,8.69
Toberin,Portal Norte,1,18,Lluvia fuerte,1,0,1,2,4,10.13
Toberin,Portal Norte,1,19,Normal,1,0,1,2,4,6.88
Toberin,Portal Norte,1,19,Lluvia,1,0,1,2,4,8.58
Toberin,Portal Norte,1,19,Lluvia fuerte,1,0,1,2,4,10.08
Toberin,Portal Norte,1,20,Normal,0,0,1,2,4,4.61
Toberin,Portal Norte,1,20,Lluvia,0,0,1,2,4,5.86
Toberin,Portal Norte,1,20,Lluvia fuerte,0,0,1,2,4,7.92
Toberin,Portal Norte,1,21,Normal,0,0,1,2,4,4.79
Toberin,Portal Norte,1,21,Lluvia,0,0,1,2,4,5.36
Toberin,Portal Norte,1,21,Lluvia fuerte,0,0,1,2,4,7.26
Toberin,Portal Norte,1,22,Normal,0,0,1,2,4,4.65
Toberin,Portal Norte,1,22,Lluvia,0,0,1,2,4,5.82
Toberin,Portal Norte,1,22,Lluvia fuerte,0,0,1,2,4,7.26
Toberin,Portal Norte,2,5,Normal,0,0,1,2,4,4.76
Toberin,Portal Norte,2,5,Lluvia,0,0,1,2,4,5.55
Toberin,Portal Norte,2,5,Lluvia fuerte,0,0,1,2,4,6.75
Toberin,Portal Norte,2,6,Normal,1,0,1,2,4,7.01
Toberin,Portal Norte,2,6,Lluvia,1,0,1,2,4,8.18
Toberin,Portal Norte,2,6,Lluvia fuerte,1,0,1,2,4,9.88
Toberin,Portal Norte,2,7,Normal,1,0,1,2,4,7.35
Toberin,Portal Norte,2,7,Lluvia,1,0,1,2,4,8.19
Toberin,Portal Norte,2,7,Lluvia fuerte,1,0,1,2,4,11.56
Toberin,Portal Norte,2,8,Normal,1,0,1,2,4,6.09
Toberin,Portal Norte,2,8,Lluvia,1,0,1,2,4,8.21
Toberin,Portal Norte,2,8,Lluvia fuerte,1,0,1,2,4,11.41
Toberin,Portal Norte,2,9,Normal,1,0,1,2,4,6.7
Toberin,Portal Norte,2,9,Lluvia,1,0,1,2,4,8.37
Toberin,Portal Norte,2,9,Lluvia fuerte,1,0,1,2,4,10.26
Toberin,Portal Norte,2,10,Normal,0,0,1,2,4,4.47
Toberin,Portal Norte,2,10,Lluvia,0,0,1,2,4,5.72
Toberin,Portal Norte,2,10,Lluvia fuerte,0,0,1,2,4,7.88
Toberin,Portal Norte,2,11,Normal,0,0,1,2,4,4.65
Toberin,Portal Norte,2,11,Lluvia,0,0,1,2,4,5.98
Toberin,Portal Norte,2,11,Lluvia fuerte,0,0,1,2,4,7.42
Toberin,Portal Norte,2,12,Normal,0,0,1,2,4,5.14
Toberin,Portal Norte,2,12,Lluvia,0,0,1,2,4,6.17
Toberin,Portal Norte,2,12,Lluvia fuerte,0,0,1,2,4,7.72
Toberin,Portal Norte,2,13,Normal,0,0,1,2,4,4.68
Toberin,Portal Norte,2,13,Lluvia,0,0,1,2,4,5.55
Toberin,Portal Norte,2,13,Lluvia fuerte,0,0,1,2,4,7.51
Toberin,Portal Norte,2,14,Normal,0,0,1,2,4,5.05
Toberin,Portal Norte,2,14,Lluvia,0,0,1,2,4,6.19
Toberin,Portal Norte,2,14,Lluvia fuerte,0,0,1,2,4,6.53
Toberin,Portal Norte,2,15,Normal,0,0,1,2,4,4.39
Toberin,Portal Norte,2,15,Lluvia,0,0,1,2,4,5.91
Toberin,Portal Norte,2,15,Lluvia fuerte,0,0,1,2,4,7.81
Toberin,Portal Norte,2,16,Normal,1,0,1,2,4,7.55
Toberin,Portal Norte,2,16,Lluvia,1,0,1,2,4,7.35
Toberin,Portal Norte,2,16,Lluvia fuerte,1,0,1,2,4,11.04
Toberin,Portal Norte,2,17,Normal,1,0,1,2,4,6.92
Toberin,Portal Norte,2,17,Lluvia,1,0,1,2,4,7.75
Toberin,Portal Norte,2,17,Lluvia fuerte,1,0,1,2,4,10.07
Toberin,Portal Norte,2,18,Normal,1,0,1,2,4,6.13
Toberin,Portal Norte,2,18,Lluvia,1,0,1,2,4,8.21
Toberin,Portal Norte,2,18,Lluvia fuerte,1,0,1,2,4,9.81
Toberin,Portal Norte,2,19,Normal,1,0,1,2,4,6.78
Toberin,Portal Norte,2,19,Lluvia,1,0,1,2,4,7.78
Toberin,Portal Norte,2,19,Lluvia fuerte,1,0,1,2,4,9.91
Toberin,Portal Norte,2,20,Normal,0,0,1,2,4,4.76
Toberin,Portal Norte,2,20,Lluvia,0,0,1,2,4,5.48
Toberin,Portal Norte,2,20,Lluvia fuerte,0,0,1,2,4,6.85
Toberin,Portal Norte,2,21,Normal,0,0,1,2,4,4.33
Toberin,Portal Norte,2,21,Lluvia,0,0,1,2,4,6.11
Toberin,Portal Norte,2,21,Lluvia fuerte,0,0,1,2,4,7.78
Toberin,Portal Norte,2,22,Normal,0,0,1,2,4,4.97
Toberin,Portal Norte,2,22,Lluvia,0,0,1,2,4,5.37
Toberin,Portal Norte,2,22,Lluvia fuerte,0,0,1,2,4,7.12
Toberin,Portal Norte,3,5,Normal,0,0,1,2,4,4.65
Toberin,Portal Norte,3,5,Lluvia,0,0,1,2,4,5.86
Toberin,Portal Norte,3,5,Lluvia fuerte,0,0,1,2,4,7.4
Toberin,Portal Norte,3,6,Normal,1,0,1,2,4,6.32
Toberin,Portal Norte,3,6,Lluvia,1,0,1,2,4,7.95
Toberin,Portal Norte,3,6,Lluvia fuerte,1,0,1,2,4,9.88
Toberin,Portal Norte,3,7,Normal,1,0,1,2,4,6.56
Toberin,Portal Norte,3,7,Lluvia,1,0,1,2,4,8.95
Toberin,Portal Norte,3,7,Lluvia fuerte,1,0,1,2,4,10.72
Toberin,Portal Norte,3,8,Normal,1,0,1,2,4,6.56
Toberin,Portal Norte,3,8,Lluvia,1,0,1,2,4,8.44
Toberin,Portal Norte,3,8,Lluvia fuerte,1,0,1,2,4,9.49
Toberin,Portal Norte,3,9,Normal,1,0,1,2,4,6.82
Toberin,Portal Norte,3,9,Lluvia,1,0,1,2,4,8.16
Toberin,Portal Norte,3,9,Lluvia fuerte,1,0,1,2,4,10.74
Toberin,Portal Norte,3,10,Normal,0,0,1,2,4,4.66
Toberin,Portal Norte,3,10,Lluvia,0,0,1,2,4,5.92
Toberin,Portal Norte,3,10,Lluvia fuerte,0,0,1,2,4,7.37
Toberin,Portal Norte,3,11,Normal,0,0,1,2,4,4.97
Toberin,Portal Norte,3,11,Lluvia,0,0,1,2,4,6.01
Toberin,Portal Norte,3,11,Lluvia fuerte,0,0,1,2,4,7.43
Toberin,Portal Norte,3,12,Normal,0,0,1,2,4,5.12
Toberin,Portal Norte,3,12,Lluvia,0,0,1,2,4,5.91
Toberin,Portal Norte,3,12,Lluvia fuerte,0,0,1,2,4,7.78
Toberin,Portal Norte,3,13,Normal,0,0,1,2,4,4.94
Toberin,Portal Norte,3,13,Lluvia,0,0,1,2,4,5.54
Toberin,Portal Norte,3,13,Lluvia fuerte,0,0,1,2,4,7.11
Toberin,Portal Norte,3,14,Normal,0,0,1,2,4,4.88
Toberin,Portal Norte,3,14,Lluvia,0,0,1,2,4,6.03
Toberin,Portal Norte,3,14,Lluvia fuerte,0,0,1,2,4,6.61
Toberin,Portal Norte,3,15,Normal,0,0,1,2,4,4.6
Toberin,Portal Norte,3,15,Lluvia,0,0,1,2,4,6.05
Toberin,Portal Norte,3,15,Lluvia fuerte,0,0,1,2,4,6.73
Toberin,Portal Norte,3,16,Normal,1,0,1,2,4,6.42
Toberin,Portal Norte,3,16,Lluvia,1,0,1,2,4,8.66
Toberin,Portal Norte,3,16,Lluvia fuerte,1,0,1,2,4,11.38
Toberin,Portal Norte,3,17,Normal,1,0,1,2,4,6.91
Toberin,Portal Norte,3,17,Lluvia,1,0,1,2,4,8.54
Toberin,Portal Norte,3,17,Lluvia fuerte,1,0,1,2,4,10.1
Toberin,Portal Norte,3,18,Normal,1,0,1,2,4,6.94
Toberin,Portal Norte,3,18,Lluvia,1,0,1,2,4,8.36
Toberin,Portal Norte,3,18,Lluvia fuerte,1,0,1,2,4,11.07
Toberin,Portal Norte,3,19,Normal,1,0,1,2,4,7.85
Toberin,Portal Norte,3,19,Lluvia,1,0,1,2,4,8.19
Toberin,Portal Norte,3,19,Lluvia fuerte,1,0,1,2,4,9.48
Toberin,Portal Norte,3,20,Normal,0,0,1,2,4,4.84
Toberin,Portal Norte,3,20,Lluvia,0,0,1,2,4,5.71
Toberin,Portal Norte,3,20,Lluvia fuerte,0,0,1,2,4,7.45
Toberin,Portal Norte,3,21,Normal,0,0,1,2,4,4.97
Toberin,Portal Norte,3,21,Lluvia,0,0,1,2,4,5.86
Toberin,Portal Norte,3,21,Lluvia fuerte,0,0,1,2,4,7.66
Toberin,Portal Norte,3,22,Normal,0,0,1,2,4,5.22
Toberin,Portal Norte,3,22,Lluvia,0,0,1,2,4,5.31
Toberin,Portal Norte,3,22,Lluvia fuerte,0,0,1,2,4,6.82
Toberin,Portal Norte,4,5,Normal,0,0,1,2,4,4.34
Toberin,Portal Norte,4,5,Lluvia,0,0,1,2,4,6.2
Toberin,Portal Norte,4,5,Lluvia fuerte,0,0,1,2,4,7.29
Toberin,Portal Norte,4,6,Normal,1,0,1,2,4,6.72
Toberin,Portal Norte,4,6,Lluvia,1,0,1,2,4,8.05
Toberin,Portal Norte,4,6,Lluvia fuerte,1,0,1,2,4,10.25
Toberin,Portal Norte,4,7,Normal,1,0,1,2,4,6.15
Toberin,Portal Norte,4,7,Lluvia,1,0,1,2,4,8.24
Toberin,Portal Norte,4,7,Lluvia fuerte,1,0,1,2,4,9.26
Toberin,Portal Norte,4,8,Normal,1,0,1,2,4,6.58
Toberin,Portal Norte,4,8,Lluvia,1,0,1,2,4,8.28
Toberin,Portal Norte,4,8,Lluvia fuerte,1,0,1,2,4,11.36
Toberin,Portal Norte,4,9,Normal,1,0,1,2,4,6.96
Toberin,Portal Norte,4,9,Lluvia,1,0,1,2,4,7.54
Toberin,Portal Norte,4,9,Lluvia fuerte,1,0,1,2,4,9.48
Toberin,Portal Norte,4,10,Normal,0,0,1,2,4,4.71
Toberin,Portal Norte,4,10,Lluvia,0,0,1,2,4,6.28
Toberin,Portal Norte,4,10,Lluvia fuerte,0,0,1,2,4,6.53
Toberin,Portal Norte,4,11,Normal,0,0,1,2,4,4.68
Toberin,Portal Norte,4,11,Lluvia,0,0,1,2,4,5.69
Toberin,Portal Norte,4,11,Lluvia fuerte,0,0,1,2,4,7.85
Toberin,Portal Norte,4,12,Normal,0,0,1,2,4,5.14
Toberin,Portal Norte,4,12,Lluvia,0,0,1,2,4,5.3
Toberin,Portal Norte,4,12,Lluvia fuerte,0,0,1,2,4,7.47
Toberin,Portal Norte,4,13,Normal,0,0,1,2,4,4.84
Toberin,Portal Norte,4,13,Lluvia,0,0,1,2,4,6.31
Toberin,Portal Norte,4,13,Lluvia fuerte,0,0,1,2,4,7.0
Toberin,Portal Norte,4,14,Normal,0,0,1,2,4,4.7
Toberin,Portal Norte,4,14,Lluvia,0,0,1,2,4,5.4
Toberin,Portal Norte,4,14,Lluvia fuerte,0,0,1,2,4,6.66
Toberin,Portal Norte,4,15,Normal,0,0,1,2,4,5.13
Toberin,Portal Norte,4,15,Lluvia,0,0,1,2,4,5.71
Toberin,Portal Norte,4,15,Lluvia fuerte,0,0,1,2,4,7.43
Toberin,Portal Norte,4,16,Normal,1,0,1,2,4,6.99
Toberin,Portal Norte,4,16,Lluvia,1,0,1,2,4,7.94
Toberin,Portal Norte,4,16,Lluvia fuerte,1,0,1,2,4,8.98
Toberin,Portal Norte,4,17,Normal,1,0,1,2,4,6.2
Toberin,Portal Norte,4,17,Lluvia,1,0,1,2,4,7.88
Toberin,Portal Norte,4,17,Lluvia fuerte,1,0,1,2,4,10.39
Toberin,Portal Norte,4,18,Normal,1,0,1,2,4,6.09
Toberin,Portal Norte,4,18,Lluvia,1,0,1,2,4,7.68
Toberin,Portal Norte,4,18,Lluvia fuerte,1,0,1,2,4,9.84
Toberin,Portal Norte,4,19,Normal,1,0,1,2,4,6.05
Toberin,Portal Norte,4,19,Lluvia,1,0,1,2,4,7.94
Toberin,Portal Norte,4,19,Lluvia fuerte,1,0,1,2,4,8.49
Toberin,Portal Norte,4,20,Normal,0,0,1,2,4,5.08
Toberin,Portal Norte,4,20,Lluvia,0,0,1,2,4,5.46
Toberin,Portal Norte,4,20,Lluvia fuerte,0,0,1,2,4,6.95
Toberin,Portal Norte,4,21,Normal,0,0,1,2,4,4.49
Toberin,Portal Norte,4,21,Lluvia,0,0,1,2,4,5.24
Toberin,Portal Norte,4,21,Lluvia fuerte,0,0,1,2,4,7.55
Toberin,Portal Norte,4,22,Normal,0,0,1,2,4,4.83
Toberin,Portal Norte,4,22,Lluvia,0,0,1,2,4,6.04
Toberin,Portal Norte,4,22,Lluvia fuerte,0,0,1,2,4,7.17
Toberin,Portal Norte,5,5,Normal,0,1,1,2,4,4.22
Toberin,Portal Norte,5,5,Lluvia,0,1,1,2,4,4.67
Toberin,Portal Norte,5,5,Lluvia fuerte,0,1,1,2,4,5.85
Toberin,Portal Norte,5,6,Normal,1,1,1,2,4,6.23
Toberin,Portal Norte,5,6,Lluvia,1,1,1,2,4,6.55
Toberin,Portal Norte,5,6,Lluvia fuerte,1,1,1,2,4,8.76
Toberin,Portal Norte,5,7,Normal,1,1,1,2,4,5.47
Toberin,Portal Norte,5,7,Lluvia,1,1,1,2,4,5.96
Toberin,Portal Norte,5,7,Lluvia fuerte,1,1,1,2,4,8.5
Toberin,Portal Norte,5,8,Normal,1,1,1,2,4,5.93
Toberin,Portal Norte,5,8,Lluvia,1,1,1,2,4,6.34
Toberin,Portal Norte,5,8,Lluvia fuerte,1,1,1,2,4,9.46
Toberin,Portal Norte,5,9,Normal,1,1,1,2,4,5.74
Toberin,Portal Norte,5,9,Lluvia,1,1,1,2,4,6.38
Toberin,Portal Norte,5,9,Lluvia fuerte,1,1,1,2,4,7.74
Toberin,Portal Norte,5,10,Normal,0,1,1,2,4,4.18
Toberin,Portal Norte,5,10,Lluvia,0,1,1,2,4,4.49
Toberin,Portal Norte,5,10,Lluvia fuerte,0,1,1,2,4,5.87
Toberin,Portal Norte,5,11,Normal,0,1,1,2,4,3.89
Toberin,Portal Norte,5,11,Lluvia,0,1,1,2,4,4.89
Toberin,Portal Norte,5,11,Lluvia fuerte,0,1,1,2,4,6.42
Toberin,Portal Norte,5,12,Normal,0,1,1,2,4,4.17
Toberin,Portal Norte,5,12,Lluvia,0,1,1,2,4,4.44
Toberin,Portal Norte,5,12,Lluvia fuerte,0,1,1,2,4,6.21
Toberin,Portal Norte,5,13,Normal,0,1,1,2,4,4.51
Toberin,Portal Norte,5,13,Lluvia,0,1,1,2,4,5.49
Toberin,Portal Norte,5,13,Lluvia fuerte,0,1,1,2,4,6.01
Toberin,Portal Norte,5,14,Normal,0,1,1,2,4,3.88
Toberin,Portal Norte,5,14,Lluvia,0,1,1,2,4,4.71
Toberin,Portal Norte,5,14,Lluvia fuerte,0,1,1,2,4,6.24
Toberin,Portal Norte,5,15,Normal,0,1,1,2,4,4.23
Toberin,Portal Norte,5,15,Lluvia,0,1,1,2,4,5.24
Toberin,Portal Norte,5,15,Lluvia fuerte,0,1,1,2,4,6.97
Toberin,Portal Norte,5,16,Normal,1,1,1,2,4,6.22
Toberin,Portal Norte,5,16,Lluvia,1,1,1,2,4,7.16
Toberin,Portal Norte,5,16,Lluvia fuerte,1,1,1,2,4,8.3
Toberin,Portal Norte,5,17,Normal,1,1,1,2,4,4.91
Toberin,Portal Norte,5,17,Lluvia,1,1,1,2,4,7.13
Toberin,Portal Norte,5,17,Lluvia fuerte,1,1,1,2,4,7.48
Toberin,Portal Norte,5,18,Normal,1,1,1,2,4,5.62
Toberin,Portal Norte,5,18,Lluvia,1,1,1,2,4,6.89
Toberin,Portal Norte,5,18,Lluvia fuerte,1,1,1,2,4,8.23
Toberin,Portal Norte,5,19,Normal,1,1,1,2,4,5.25
Toberin,Portal Norte,5,19,Lluvia,1,1,1,2,4,7.06
Toberin,Portal Norte,5,19,Lluvia fuerte,1,1,1,2,4,8.11
Toberin,Portal Norte,5,20,Normal,0,1,1,2,4,3.88
Toberin,Portal Norte,5,20,Lluvia,0,1,1,2,4,4.65
Toberin,Portal Norte,5,20,Lluvia fuerte,0,1,1,2,4,6.23
Toberin,Portal Norte,5,21,Normal,0,1,1,2,4,3.78
Toberin,Portal Norte,5,21,Lluvia,0,1,1,2,4,4.93
Toberin,Portal Norte,5,21,Lluvia fuerte,0,1,1,2,4,5.54
Toberin,Portal Norte,5,22,Normal,0,1,1,2,4,3.66
Toberin,Portal Norte,5,22,Lluvia,0,1,1,2,4,4.59
Toberin,Portal Norte,5,22,Lluvia fuerte,0,1,1,2,4,6.05
Toberin,Portal Norte,6,5,Normal,0,1,1,2,4,3.83
Toberin,Portal Norte,6,5,Lluvia,0,1,1,2,4,5.01
Toberin,Portal Norte,6,5,Lluvia fuerte,0,1,1,2,4,6.75
Toberin,Portal Norte,6,6,Normal,1,1,1,2,4,5.08
Toberin,Portal Norte,6,6,Lluvia,1,1,1,2,4,7.18
Toberin,Portal Norte,6,6,Lluvia fuerte,1,1,1,2,4,9.1
Toberin,Portal Norte,6,7,Normal,1,1,1,2,4,4.87
Toberin,Portal Norte,6,7,Lluvia,1,1,1,2,4,7.08
Toberin,Portal Norte,6,7,Lluvia fuerte,1,1,1,2,4,8.64
Toberin,Portal Norte,6,8,Normal,1,1,1,2,4,5.92
Toberin,Portal Norte,6,8,Lluvia,1,1,1,2,4,6.54
Toberin,Portal Norte,6,8,Lluvia fuerte,1,1,1,2,4,7.66
Toberin,Portal Norte,6,9,Normal,1,1,1,2,4,5.47
Toberin,Portal Norte,6,9,Lluvia,1,1,1,2,4,7.45
Toberin,Portal Norte,6,9,Lluvia fuerte,1,1,1,2,4,8.8
Toberin,Portal Norte,6,10,Normal,0,1,1,2,4,3.67
Toberin,Portal Norte,6,10,Lluvia,0,1,1,2,4,5.21
Toberin,Portal Norte,6,10,Lluvia fuerte,0,1,1,2,4,5.83
Toberin,Portal Norte,6,11,Normal,0,1,1,2,4,4.21
Toberin,Portal Norte,6,11,Lluvia,0,1,1,2,4,5.3
Toberin,Portal Norte,6,11,Lluvia fuerte,0,1,1,2,4,6.6
Toberin,Portal Norte,6,12,Normal,0,1,1,2,4,4.22
Toberin,Portal Norte,6,12,Lluvia,0,1,1,2,4,5.33
Toberin,Portal Norte,6,12,Lluvia fuerte,0,1,1,2,4,5.78
Toberin,Portal Norte,6,13,Normal,0,1,1,2,4,3.83
Toberin,Portal Norte,6,13,Lluvia,0,1,1,2,4,4.57
Toberin,Portal Norte,6,13,Lluvia fuerte,0,1,1,2,4,5.81
Toberin,Portal Norte,6,14,Normal,0,1,1,2,4,3.95
Toberin,Portal Norte,6,14,Lluvia,0,1,1,2,4,4.95
Toberin,Portal Norte,6,14,Lluvia fuerte,0,1,1,2,4,6.24
Toberin,Portal Norte,6,15,Normal,0,1,1,2,4,4.35
Toberin,Portal Norte,6,15,Lluvia,0,1,1,2,4,4.86
Toberin,Portal Norte,6,15,Lluvia fuerte,0,1,1,2,4,6.52
Toberin,Portal Norte,6,16,Normal,1,1,1,2,4,6.37
Toberin,Portal Norte,6,16,Lluvia,1,1,1,2,4,6.82
Toberin,Portal Norte,6,16,Lluvia fuerte,1,1,1,2,4,7.11
Toberin,Portal Norte,6,17,Normal,1,1,1,2,4,6.18
Toberin,Portal Norte,6,17,Lluvia,1,1,1,2,4,6.26
Toberin,Portal Norte,6,17,Lluvia fuerte,1,1,1,2,4,8.47
Toberin,Portal Norte,6,18,Normal,1,1,1,2,4,5.12
Toberin,Portal Norte,6,18,Lluvia,1,1,1,2,4,6.77
Toberin,Portal Norte,6,18,Lluvia fuerte,1,1,1,2,4,8.29
Toberin,Portal Norte,6,19,Normal,1,1,1,2,4,5.26
Toberin,Portal Norte,6,19,Lluvia,1,1,1,2,4,7.79
Toberin,Portal Norte,6,19,Lluvia fuerte,1,1,1,2,4,8.99
Toberin,Portal Norte,6,20,Normal,0,1,1,2,4,3.79
Toberin,Portal Norte,6,20,Lluvia,0,1,1,2,4,5.37
Toberin,Portal Norte,6,20,Lluvia fuerte,0,1,1,2,4,6.16
Toberin,Portal Norte,6,21,Normal,0,1,1,2,4,4.13
Toberin,Portal Norte,6,21,Lluvia,0,1,1,2,4,5.11
Toberin,Portal Norte,6,21,Lluvia fuerte,0,1,1,2,4,6.56
Toberin,Portal Norte,6,22,Normal,0,1,1,2,4,4.44
Toberin,Portal Norte,6,22,Lluvia,0,1,1,2,4,5.03
Toberin,Portal Norte,6,22,Lluvia fuerte,0,1,1,2,4,6.13
Toberin,Cardio Infantil,0,5,Normal,0,0,1,1,3,3.35
