estacion,dia_semana,hora_dia,es_hora_pico,es_fin_semana,categoria_demanda,tiene_evento_especial,nivel_congestion
Calle 26,1,14,0,0,2,0,0.74
Calle 26,1,15,0,0,2,0,0.739
Calle 26,1,16,1,0,2,0,0.892
Calle 26,1,17,1,0,2,0,1.0
Calle 26,1,18,1,0,2,0,1.0
Calle 26,1,19,1,0,2,0,1.0
Calle 26,1,20,0,0,2,0,0.652
Calle 26,1,21,0,0,2,0,0.671
Calle 26,1,22,0,0,2,0,0.713
Calle 26,2,5,0,0,2,0,0.716
Calle 26,2,6,1,0,2,0,0.899
Calle 26,2,7,1,0,2,0,0.95
Calle 26,2,8,1,0,2,0,0.953
Calle 26,2,9,1,0,2,0,0.97
Calle 26,2,10,0,0,2,0,0.713
Calle 26,2,11,0,0,2,0,0.653
Calle 26,2,12,0,0,2,0,0.729
Calle 26,2,13,0,0,2,0,0.693
Calle 26,2,14,0,0,2,0,0.681
Calle 26,2,15,0,0,2,0,0.706
Calle 26,2,16,1,0,2,0,0.906
Calle 26,2,17,1,0,2,0,1.0
Calle 26,2,18,1,0,2,0,1.0
Calle 26,2,19,1,0,2,0,1.0
Calle 26,2,20,0,0,2,1,0.891
Calle 26,2,21,0,0,2,0,0.72
Calle 26,2,22,0,0,2,0,0.748
Calle 26,3,5,0,0,2,0,0.69
Calle 26,3,6,1,0,2,0,0.866
Calle 26,3,7,1,0,2,0,1.0
Calle 26,3,8,1,0,2,0,1.0
Calle 26,3,9,1,0,2,0,1.0
Calle 26,3,10,0,0,2,0,0.679
Calle 26,3,11,0,0,2,0,0.714
Calle 26,3,12,0,0,2,0,0.67
Calle 26,3,13,0,0,2,0,0.65
Calle 26,3,14,0,0,2,0,0.728
Calle 26,3,15,0,0,2,0,0.69
Calle 26,3,16,1,0,2,0,0.9
Calle 26,3,17,1,0,2,0,1.0
Calle 26,3,18,1,0,2,0,1.0
Calle 26,3,19,1,0,2,0,1.0
Calle 26,3,20,0,0,2,0,0.718
Calle 26,3,21,0,0,2,0,0.688
Calle 26,3,22,0,0,2,0,0.654
Calle 26,4,5,0,0,2,0,0.669
Calle 26,4,6,1,0,2,0,0.909
Calle 26,4,7,1,0,2,1,1.0
Calle 26,4,8,1,0,2,0,1.0
Calle 26,4,9,1,0,2,0,0.983
Calle 26,4,10,0,0,2,0,0.704
Calle 26,4,11,0,0,2,0,0.698
Calle 26,4,12,0,0,2,0,0.711
Calle 26,4,13,0,0,2,0,0.704
Calle 26,4,14,0,0,2,0,0.652
Calle 26,4,15,0,0,2,0,0.671
Calle 26,4,16,1,0,2,0,0.855
Calle 26,4,17,1,0,2,0,1.0
Calle 26,4,18,1,0,2,0,1.0
Calle 26,4,19,1,0,2,0,1.0
Calle 26,4,20,0,0,2,0,0.696
Calle 26,4,21,0,0,2,0,0.745
Calle 26,4,22,0,0,2,0,0.669
Calle 26,5,5,0,1,2,0,0.422
Calle 26,5,6,1,1,2,0,0.615
Calle 26,5,7,1,1,2,0,0.651
Calle 26,5,8,1,1,2,0,0.657
Calle 26,5,9,1,1,2,0,0.721
Calle 26,5,10,0,1,2,0,0.357
Calle 26,5,11,0,1,2,0,0.35
Calle 26,5,12,0,1,2,0,0.401
Calle 26,5,13,0,1,2,0,0.423
Calle 26,5,14,0,1,2,0,0.435
Calle 26,5,15,0,1,2,0,0.364
Calle 26,5,16,1,1,2,0,0.575
Calle 26,5,17,1,1,2,0,0.701
Calle 26,5,18,1,1,2,0,0.728
Calle 26,5,19,1,1,2,0,0.732
Calle 26,5,20,0,1,2,0,0.42
Calle 26,5,21,0,1,2,0,0.382
Calle 26,5,22,0,1,2,0,0.358
Calle 26,6,5,0,1,2,0,0.444
Calle 26,6,6,1,1,2,0,0.622
Calle 26,6,7,1,1,2,0,0.723
Calle 26,6,8,1,1,2,0,0.695
Calle 26,6,9,1,1,2,0,0.734
Calle 26,6,10,0,1,2,0,0.416
Calle 26,6,11,0,1,2,0,0.365
Calle 26,6,12,0,1,2,0,0.4
Calle 26,6,13,0,1,2,0,0.361
Calle 26,6,14,0,1,2,0,0.381
Calle 26,6,15,0,1,2,0,0.366
Calle 26,6,16,1,1,2,0,0.554
Calle 26,6,17,1,1,2,0,0.734
Calle 26,6,18,1,1,2,0,0.793
Calle 26,6,19,1,1,2,0,0.708
Calle 26,6,20,0,1,2,0,0.432
Calle 26,6,21,0,1,2,0,0.421
Calle 26,6,22,0,1,2,0,0.359
Profamilia,0,5,0,0,0,0,0.314
Profamilia,0,6,1,0,0,1,0.656
Profamilia,0,7,1,0,0,0,0.572
Profamilia,0,8,1,0,0,0,0.562
Profamilia,0,9,1,0,0,0,0.633
Profamilia,0,10,0,0,0,0,0.287
Profamilia,0,11,0,0,0,0,0.315
Profamilia,0,12,0,0,0,0,0.269
Profamilia,0,13,0,0,0,0,0.315
Profamilia,0,14,0,0,0,0,0.269
Profamilia,0,15,0,0,0,0,0.26
Profamilia,0,16,1,0,0,0,0.478
Profamilia,0,17,1,0,0,0,0.618
Profamilia,0,18,1,0,0,0,0.675
Profamilia,0,19,1,0,0,0,0.66
Profamilia,0,20,0,0,0,0,0.348
Profamilia,0,21,0,0,0,0,0.35
Profamilia,0,22,0,0,0,0,0.328
Profamilia,1,5,0,0,0,1,0.523
Profamilia,1,6,1,0,0,0,0.511
Profamilia,1,7,1,0,0,0,0.623
Profamilia,1,8,1,0,0,0,0.602
Profamilia,1,9,1,0,0,0,0.604
Profamilia,1,10,0,0,0,0,0.283
Profamilia,1,11,0,0,0,0,0.268
Profamilia,1,12,0,0,0,1,0.5
Profamilia,1,13,0,0,0,0,0.279
Profamilia,1,14,0,0,0,0,0.345
Profamilia,1,15,0,0,0,0,0.287
Profamilia,1,16,1,0,0,0,0.546
Profamilia,1,17,1,0,0,0,0.646
Profamilia,1,18,1,0,0,0,0.651
Profamilia,1,19,1,0,0,0,0.688
Profamilia,1,20,0,0,0,0,0.284
Profamilia,1,21,0,0,0,0,0.309
Profamilia,1,22,0,0,0,0,0.329
Profamilia,2,5,0,0,0,0,0.292
Profamilia,2,6,1,0,0,0,0.482
Profamilia,2,7,1,0,0,0,0.598
Profamilia,2,8,1,0,0,0,0.581
Profamilia,2,9,1,0,0,0,0.602
Profamilia,2,10,0,0,0,0,0.317
Profamilia,2,11,0,0,0,0,0.256
Profamilia,2,12,0,0,0,0,0.339
Profamilia,2,13,0,0,0,0,0.314
Profamilia,2,14,0,0,0,0,0.267
Profamilia,2,15,0,0,0,0,0.261
Profamilia,2,16,1,0,0,0,0.522
Profamilia,2,17,1,0,0,0,0.631
Profamilia,2,18,1,0,0,0,0.649
Profamilia,2,19,1,0,0,0,0.699
Profamilia,2,20,0,0,0,0,0.279
Profamilia,2,21,0,0,0,0,0.336
Profamilia,2,22,0,0,0,0,0.287
Profamilia,3,5,0,0,0,0,0.256
Profamilia,3,6,1,0,0,0,0.535
Profamilia,3,7,1,0,0,0,0.552
Profamilia,3,8,1,0,0,0,0.557
Profamilia,3,9,1,0,0,0,0.633
Profamilia,3,10,0,0,0,0,0.278
Profamilia,3,11,0,0,0,0,0.298
Profamilia,3,12,0,0,0,0,0.318
Profamilia,3,13,0,0,0,0,0.287
Profamilia,3,14,0,0,0,0,0.312
Profamilia,3,15,0,0,0,0,0.339
Profamilia,3,16,1,0,0,0,0.452
Profamilia,3,17,1,0,0,0,0.643
Profamilia,3,18,1,0,0,0,0.656
Profamilia,3,19,1,0,0,0,0.694
Profamilia,3,20,0,0,0,0,0.308
Profamilia,3,21,0,0,0,0,0.344
Profamilia,3,22,0,0,0,0,0.285
Profamilia,4,5,0,0,0,0,0.294
Profamilia,4,6,1,0,0,0,0.458
Profamilia,4,7,1,0,0,0,0.552
Profamilia,4,8,1,0,0,0,0.593
Profamilia,4,9,1,0,0,0,0.612
Profamilia,4,10,0,0,0,0,0.32
Profamilia,4,11,0,0,0,0,0.269
Profamilia,4,12,0,0,0,0,0.301
Profamilia,4,13,0,0,0,0,0.294
Profamilia,4,14,0,0,0,0,0.312
Profamilia,4,15,0,0,0,0,0.281
Profamilia,4,16,1,0,0,0,0.528
Profamilia,4,17,1,0,0,0,0.613
Profamilia,4,18,1,0,0,0,0.614
Profamilia,4,19,1,0,0,0,0.683
Profamilia,4,20,0,0,0,0,0.347
Profamilia,4,21,0,0,0,0,0.264
Profamilia,4,22,0,0,0,0,0.287
Profamilia,5,5,0,1,0,0,0.0
Profamilia,5,6,1,1,0,0,0.241
Profamilia,5,7,1,1,0,0,0.305
Profamilia,5,8,1,1,0,0,0.273
Profamilia,5,9,1,1,0,0,0.339
Profamilia,5,10,0,1,0,0,0.0
Profamilia,5,11,0,1,0,0,0.036
Profamilia,5,12,0,1,0,0,0.0
Profamilia,5,13,0,1,0,0,0.041
Profamilia,5,14,0,1,0,0,0.0
Profamilia,5,15,0,1,0,0,0.0
Profamilia,5,16,1,1,0,0,0.231
Profamilia,5,17,1,1,0,0,0.39
Profamilia,5,18,1,1,0,0,0.312
Profamilia,5,19,1,1,0,0,0.39
Profamilia,5,20,0,1,0,0,0.008
Profamilia,5,21,0,1,0,0,0.0
Profamilia,5,22,0,1,0,0,0.0
Profamilia,6,5,0,1,0,0,0.0
Profamilia,6,6,1,1,0,0,0.18
Profamilia,6,7,1,1,0,0,0.337
Profamilia,6,8,1,1,0,0,0.28
Profamilia,6,9,1,1,0,0,0.304
Profamilia,6,10,0,1,0,0,0.021
Profamilia,6,11,0,1,0,0,0.035
Profamilia,6,12,0,1,0,0,0.031
Profamilia,6,13,0,1,0,0,0.005
Profamilia,6,14,0,1,0,0,0.0
Profamilia,6,15,0,1,0,0,0.0
Profamilia,6,16,1,1,0,0,0.213
Profamilia,6,17,1,1,0,0,0.397
Profamilia,6,18,1,1,0,0,0.353
Profamilia,6,19,1,1,0,0,0.328
Profamilia,6,20,0,1,0,0,0.023
Profamilia,6,21,0,1,0,0,0.027
Profamilia,6,22,0,1,0,0,0.0
Av. Jimenez,0,5,0,0,2,0,0.673
Av. Jimenez,0,6,1,0,2,0,0.87
Av. Jimenez,0,7,1,0,2,0,1.0
Av. Jimenez,0,8,1,0,2,0,1.0
Av. Jimenez,0,9,1,0,2,0,1.0
Av. Jimenez,0,10,0,0,2,0,0.662
Av. Jimenez,0,11,0,0,2,0,0.691
Av. Jimenez,0,12,0,0,2,0,0.724
Av. Jimenez,0,13,0,0,2,0,0.714
Av. Jimenez,0,14,0,0,2,0,0.695
Av. Jimenez,0,15,0,0,2,0,0.692
Av. Jimenez,0,16,1,0,2,0,0.924
Av. Jimenez,0,17,1,0,2,0,1.0
Av. Jimenez,0,18,1,0,2,0,1.0
Av. Jimenez,0,19,1,0,2,0,1.0
Av. Jimenez,0,20,0,0,2,0,0.702
Av. Jimenez,0,21,0,0,2,0,0.702
Av. Jimenez,0,22,0,0,2,0,0.7
Av. Jimenez,1,5,0,0,2,0,0.662
Av. Jimenez,1,6,1,0,2,0,0.884
Av. Jimenez,1,7,1,0,2,0,1.0
Av. Jimenez,1,8,1,0,2,0,1.0
Av. Jimenez,1,9,1,0,2,0,1.0
Av. Jimenez,1,10,0,0,2,1,0.896
Av. Jimenez,1,11,0,0,2,0,0.656
Av. Jimenez,1,12,0,0,2,0,0.714
Av. Jimenez,1,13,0,0,2,0,0.713
Av. Jimenez,1,14,0,0,2,0,0.747
Av. Jimenez,1,15,0,0,2,1,0.852
Av. Jimenez,1,16,1,0,2,0,0.86
Av. Jimenez,1,17,1,0,2,0,1.0
Av. Jimenez,1,18,1,0,2,0,1.0
Av. Jimenez,1,19,1,0,2,0,1.0
Av. Jimenez,1,20,0,0,2,0,0.713
Av. Jimenez,1,21,0,0,2,0,0.695
Av. Jimenez,1,22,0,0,2,0,0.655
Av. Jimenez,2,5,0,0,2,0,0.729
Av. Jimenez,2,6,1,0,2,0,0.866
Av. Jimenez,2,7,1,0,2,0,0.96
Av. Jimenez,2,8,1,0,2,0,1.0
Av. Jimenez,2,9,1,0,2,0,0.982
Av. Jimenez,2,10,0,0,2,0,0.69
Av. Jimenez,2,11,0,0,2,0,0.726
Av. Jimenez,2,12,0,0,2,0,0.672
Av. Jimenez,2,13,0,0,2,0,0.701
Av. Jimenez,2,14,0,0,2,0,0.665
Av. Jimenez,2,15,0,0,2,0,0.655
Av. Jimenez,2,16,1,0,2,0,0.892
Av. Jimenez,2,17,1,0,2,0,1.0
Av. Jimenez,2,18,1,0,2,0,1.0
Av. Jimenez,2,19,1,0,2,0,1.0
Av. Jimenez,2,20,0,0,2,0,0.719
Av. Jimenez,2,21,0,0,2,0,0.701
Av. Jimenez,2,22,0,0,2,0,0.712
Av. Jimenez,3,5,0,0,2,0,0.673
Av. Jimenez,3,6,1,0,2,0,0.853
Av. Jimenez,3,7,1,0,2,0,1.0
Av. Jimenez,3,8,1,0,2,0,1.0
Av. Jimenez,3,9,1,0,2,0,1.0
Av. Jimenez,3,10,0,0,2,0,0.67
Av. Jimenez,3,11,0,0,2,0,0.687
Av. Jimenez,3,12,0,0,2,1,0.923
Av. Jimenez,3,13,0,0,2,1,0.939
Av. Jimenez,3,14,0,0,2,0,0.713
Av. Jimenez,3,15,0,0,2,0,0.727
Av. Jimenez,3,16,1,0,2,0,0.904
Av. Jimenez,3,17,1,0,2,0,1.0
Av. Jimenez,3,18,1,0,2,0,1.0
Av. Jimenez,3,19,1,0,2,0,1.0
Av. Jimenez,3,20,0,0,2,0,0.724
Av. Jimenez,3,21,0,0,2,0,0.729
Av. Jimenez,3,22,0,0,2,0,0.653
Av. Jimenez,4,5,0,0,2,0,0.699
Av. Jimenez,4,6,1,0,2,0,0.88
Av. Jimenez,4,7,1,0,2,0,0.991
Av. Jimenez,4,8,1,0,2,0,0.969
Av. Jimenez,4,9,1,0,2,0,0.962
Av. Jimenez,4,10,0,0,2,0,0.697
Av. Jimenez,4,11,0,0,2,0,0.688
Av. Jimenez,4,12,0,0,2,0,0.668
Av. Jimenez,4,13,0,0,2,0,0.653
Av. Jimenez,4,14,0,0,2,0,0.685
Av. Jimenez,4,15,0,0,2,0,0.677
Av. Jimenez,4,16,1,0,2,0,0.877
Av. Jimenez,4,17,1,0,2,0,1.0
Av. Jimenez,4,18,1,0,2,0,1.0
Av. Jimenez,4,19,1,0,2,0,1.0
Av. Jimenez,4,20,0,0,2,1,0.896
Av. Jimenez,4,21,0,0,2,0,0.664
Av. Jimenez,4,22,0,0,2,0,0.712
Av. Jimenez,5,5,0,1,2,0,0.437
Av. Jimenez,5,6,1,1,2,0,0.607
Av. Jimenez,5,7,1,1,2,0,0.699
Av. Jimenez,5,8,1,1,2,0,0.704
Av. Jimenez,5,9,1,1,2,0,0.658
Av. Jimenez,5,10,0,1,2,0,0.448
Av. Jimenez,5,11,0,1,2,0,0.397
Av. Jimenez,5,12,0,1,2,0,0.395
Av. Jimenez,5,13,0,1,2,0,0.4
Av. Jimenez,5,14,0,1,2,0,0.356
Av. Jimenez,5,15,0,1,2,0,0.431
Av. Jimenez,5,16,1,1,2,1,0.785
Av. Jimenez,5,17,1,1,2,0,0.758
Av. Jimenez,5,18,1,1,2,0,0.753
Av. Jimenez,5,19,1,1,2,0,0.797
Av. Jimenez,5,20,0,1,2,0,0.397
Av. Jimenez,5,21,0,1,2,0,0.377
Av. Jimenez,5,22,0,1,2,0,0.43
Av. Jimenez,6,5,0,1,2,0,0.374
Av. Jimenez,6,6,1,1,2,0,0.578
Av. Jimenez,6,7,1,1,2,0,0.69
Av. Jimenez,6,8,1,1,2,0,0.653
Av. Jimenez,6,9,1,1,2,0,0.743
Av. Jimenez,6,10,0,1,2,0,0.392
Av. Jimenez,6,11,0,1,2,0,0.424
Av. Jimenez,6,12,0,1,2,0,0.381
Av. Jimenez,6,13,0,1,2,0,0.375
Av. Jimenez,6,14,0,1,2,0,0.407
Av. Jimenez,6,15,0,1,2,0,0.362
Av. Jimenez,6,16,1,1,2,0,0.617
Av. Jimenez,6,17,1,1,2,0,0.739
Av. Jimenez,6,18,1,1,2,0,0.776
Av. Jimenez,6,19,1,1,2,0,0.767
Av. Jimenez,6,20,0,1,2,0,0.365
Av. Jimenez,6,21,0,1,2,0,0.393
Av. Jimenez,6,22,0,1,2,0,0.415
Tercer Milenio,0,5,0,0,0,0,0.279
Tercer Milenio,0,6,1,0,0,0,0.454
Tercer Milenio,0,7,1,0,0,0,0.57
Tercer Milenio,0,8,1,0,0,0,0.553
Tercer Milenio,0,9,1,0,0,0,0.591
Tercer Milenio,0,10,0,0,0,0,0.253
Tercer Milenio,0,11,0,0,0,1,0.482
Tercer Milenio,0,12,0,0,0,0,0.333
Tercer Milenio,0,13,0,0,0,0,0.295
Tercer Milenio,0,14,0,0,0,0,0.325
Tercer Milenio,0,15,0,0,0,0,0.277
Tercer Milenio,0,16,1,0,0,0,0.549
Tercer Milenio,0,17,1,0,0,0,0.629
Tercer Milenio,0,18,1,0,0,0,0.689
Tercer Milenio,0,19,1,0,0,0,0.609
Tercer Milenio,0,20,0,0,0,0,0.341
Tercer Milenio,0,21,0,0,0,0,0.289
Tercer Milenio,0,22,0,0,0,0,0.336
Tercer Milenio,1,5,0,0,0,0,0.299
Tercer Milenio,1,6,1,0,0,0,0.462
Tercer Milenio,1,7,1,0,0,0,0.601
Tercer Milenio,1,8,1,0,0,0,0.585
Tercer Milenio,1,9,1,0,0,0,0.618
Tercer Milenio,1,10,0,0,0,0,0.347
Tercer Milenio,1,11,0,0,0,0,0.31
Tercer Milenio,1,12,0,0,0,0,0.326
Tercer Milenio,1,13,0,0,0,0,0.335
Tercer Milenio,1,14,0,0,0,0,0.285
Tercer Milenio,1,15,0,0,0,0,0.257
Tercer Milenio,1,16,1,0,0,0,0.529
Tercer Milenio,1,17,1,0,0,0,0.693
Tercer Milenio,1,18,1,0,0,0,0.641
Tercer Milenio,1,19,1,0,0,0,0.616
Tercer Milenio,1,20,0,0,0,0,0.336
Tercer Milenio,1,21,0,0,0,0,0.334
Tercer Milenio,1,22,0,0,0,0,0.302
Tercer Milenio,2,5,0,0,0,0,0.274
Tercer Milenio,2,6,1,0,0,0,0.5
Tercer Milenio,2,7,1,0,0,0,0.573
Tercer Milenio,2,8,1,0,0,0,0.555
Tercer Milenio,2,9,1,0,0,0,0.631
Tercer Milenio,2,10,0,0,0,0,0.301
Tercer Milenio,2,11,0,0,0,0,0.314
Tercer Milenio,2,12,0,0,0,0,0.313
Tercer Milenio,2,13,0,0,0,0,0.289
Tercer Milenio,2,14,0,0,0,0,0.288
Tercer Milenio,2,15,0,0,0,0,0.304
Tercer Milenio,2,16,1,0,0,1,0.709
Tercer Milenio,2,17,1,0,0,0,0.624
Tercer Milenio,2,18,1,0,0,1,0.819
Tercer Milenio,2,19,1,0,0,0,0.7
Tercer Milenio,2,20,0,0,0,1,0.47
Tercer Milenio,2,21,0,0,0,0,0.331
Tercer Milenio,2,22,0,0,0,0,0.337
Tercer Milenio,3,5,0,0,0,0,0.306
Tercer Milenio,3,6,1,0,0,0,0.472
Tercer Milenio,3,7,1,0,0,0,0.576
Tercer Milenio,3,8,1,0,0,0,0.572
Tercer Milenio,3,9,1,0,0,0,0.595
Tercer Milenio,3,10,0,0,0,0,0.333
Tercer Milenio,3,11,0,0,0,0,0.268
Tercer Milenio,3,12,0,0,0,0,0.291
Tercer Milenio,3,13,0,0,0,0,0.3
Tercer Milenio,3,14,0,0,0,0,0.307
Tercer Milenio,3,15,0,0,0,0,0.3
Tercer Milenio,3,16,1,0,0,0,0.538
Tercer Milenio,3,17,1,0,0,0,0.673
Tercer Milenio,3,18,1,0,0,0,0.694
Tercer Milenio,3,19,1,0,0,0,0.687
Tercer Milenio,3,20,0,0,0,0,0.264
Tercer Milenio,3,21,0,0,0,0,0.318
Tercer Milenio,3,22,0,0,0,0,0.342
Tercer Milenio,4,5,0,0,0,0,0.349
Tercer Milenio,4,6,1,0,0,0,0.511
Tercer Milenio,4,7,1,0,0,0,0.641
Tercer Milenio,4,8,1,0,0,0,0.558
Tercer Milenio,4,9,1,0,0,0,0.609
Tercer Milenio,4,10,0,0,0,0,0.325
Tercer Milenio,4,11,0,0,0,0,0.306
Tercer Milenio,4,12,0,0,0,0,0.252
Tercer Milenio,4,13,0,0,0,0,0.289
Tercer Milenio,4,14,0,0,0,0,0.265
Tercer Milenio,4,15,0,0,0,0,0.28
Tercer Milenio,4,16,1,0,0,0,0.469
Tercer Milenio,4,17,1,0,0,0,0.626
Tercer Milenio,4,18,1,0,0,0,0.623
Tercer Milenio,4,19,1,0,0,0,0.67
Tercer Milenio,4,20,0,0,0,0,0.268
Tercer Milenio,4,21,0,0,0,0,0.26
Tercer Milenio,4,22,0,0,0,0,0.285
Tercer Milenio,5,5,0,1,0,0,0.0
Tercer Milenio,5,6,1,1,0,0,0.212
Tercer Milenio,5,7,1,1,0,0,0.328
Tercer Milenio,5,8,1,1,0,0,0.343
Tercer Milenio,5,9,1,1,0,0,0.286
Tercer Milenio,5,10,0,1,0,0,0.017
Tercer Milenio,5,11,0,1,0,0,0.02
Tercer Milenio,5,12,0,1,0,0,0.0
Tercer Milenio,5,13,0,1,0,1,0.19
Tercer Milenio,5,14,0,1,0,0,0.0
Tercer Milenio,5,15,0,1,0,0,0.0
Tercer Milenio,5,16,1,1,0,0,0.17
Tercer Milenio,5,17,1,1,0,0,0.381
Tercer Milenio,5,18,1,1,0,1,0.574
Tercer Milenio,5,19,1,1,0,0,0.346
Tercer Milenio,5,20,0,1,0,0,0.014
Tercer Milenio,5,21,0,1,0,0,0.024
Tercer Milenio,5,22,0,1,0,0,0.0
Tercer Milenio,6,5,0,1,0,0,0.0
Tercer Milenio,6,6,1,1,0,0,0.241
Tercer Milenio,6,7,1,1,0,0,0.25
Tercer Milenio,6,8,1,1,0,0,0.324
Tercer Milenio,6,9,1,1,0,0,0.321
Tercer Milenio,6,10,0,1,0,0,0.047
Tercer Milenio,6,11,0,1,0,0,0.0
Tercer Milenio,6,12,0,1,0,0,0.0
Tercer Milenio,6,13,0,1,0,0,0.008
Tercer Milenio,6,14,0,1,0,0,0.001
Tercer Milenio,6,15,0,1,0,0,0.029
Tercer Milenio,6,16,1,1,0,0,0.196
Tercer Milenio,6,17,1,1,0,0,0.342
Tercer Milenio,6,18,1,1,0,0,0.336
Tercer Milenio,6,19,1,1,0,0,0.375
Tercer Milenio,6,20,0,1,0,0,0.046
Tercer Milenio,6,21,0,1,0,0,0.032
Tercer Milenio,6,22,0,1,0,0,0.0
Comuneros,0,5,0,0,0,0,0.264
Comuneros,0,6,1,0,0,0,0.548
Comuneros,0,7,1,0,0,0,0.607
Comuneros,0,8,1,0,0,0,0.619
Comuneros,0,9,1,0,0,0,0.573
Comuneros,0,10,0,0,0,0,0.324
Comuneros,0,11,0,0,0,0,0.318
Comuneros,0,12,0,0,0,0,0.28
Comuneros,0,13,0,0,0,0,0.292
Comuneros,0,14,0,0,0,0,0.262
Comuneros,0,15,0,0,0,0,0.326
Comuneros,0,16,1,0,0,0,0.477
Comuneros,0,17,1,0,0,0,0.61
Comuneros,0,18,1,0,0,0,0.63
Comuneros,0,19,1,0,0,0,0.611
Comuneros,0,20,0,0,0,0,0.309
Comuneros,0,21,0,0,0,0,0.347
Comuneros,0,22,0,0,0,0,0.323
Comuneros,1,5,0,0,0,0,0.308
Comuneros,1,6,1,0,0,0,0.476
Comuneros,1,7,1,0,0,0,0.595
Comuneros,1,8,1,0,0,0,0.616
Comuneros,1,9,1,0,0,0,0.587
Comuneros,1,10,0,0,0,0,0.306
Comuneros,1,11,0,0,0,1,0.524
Comuneros,1,12,0,0,0,0,0.297
Comuneros,1,13,0,0,0,1,0.481
Comuneros,1,14,0,0,0,0,0.282
Comuneros,1,15,0,0,0,0,0.282
Comuneros,1,16,1,0,0,0,0.47
Comuneros,1,17,1,0,0,0,0.629
Comuneros,1,18,1,0,0,0,0.67
Comuneros,1,19,1,0,0,0,0.661
Comuneros,1,20,0,0,0,0,0.347
Comuneros,1,21,0,0,0,0,0.288
Comuneros,1,22,0,0,0,0,0.27
Comuneros,2,5,0,0,0,0,0.295
Comuneros,2,6,1,0,0,0,0.486
Comuneros,2,7,1,0,0,0,0.649
Comuneros,2,8,1,0,0,0,0.614
Comuneros,2,9,1,0,0,0,0.64
Comuneros,2,10,0,0,0,0,0.261
Comuneros,2,11,0,0,0,0,0.304
Comuneros,2,12,0,0,0,0,0.319
Comuneros,2,13,0,0,0,0,0.29
Comuneros,2,14,0,0,0,0,0.307
Comuneros,2,15,0,0,0,0,0.34
Comuneros,2,16,1,0,0,0,0.527
Comuneros,2,17,1,0,0,0,0.617
Comuneros,2,18,1,0,0,0,0.63
Comuneros,2,19,1,0,0,0,0.667
Comuneros,2,20,0,0,0,0,0.345
Comuneros,2,21,0,0,0,0,0.326
Comuneros,2,22,0,0,0,0,0.301
Comuneros,3,5,0,0,0,0,0.324
Comuneros,3,6,1,0,0,0,0.479
Comuneros,3,7,1,0,0,0,0.561
Comuneros,3,8,1,0,0,0,0.575
Comuneros,3,9,1,0,0,0,0.56
Comuneros,3,10,0,0,0,0,0.302
Comuneros,3,11,0,0,0,0,0.329
Comuneros,3,12,0,0,0,0,0.319
Comuneros,3,13,0,0,0,0,0.258
Comuneros,3,14,0,0,0,0,0.333
Comuneros,3,15,0,0,0,0,0.274
Comuneros,3,16,1,0,0,0,0.452
Comuneros,3,17,1,0,0,0,0.679
Comuneros,3,18,1,0,0,0,0.638
Comuneros,3,19,1,0,0,0,0.65
Comuneros,3,20,0,0,0,0,0.25
Comuneros,3,21,0,0,0,0,0.341
Comuneros,3,22,0,0,0,0,0.274
Comuneros,4,5,0,0,0,0,0.261
Comuneros,4,6,1,0,0,0,0.532
Comuneros,4,7,1,0,0,0,0.636
Comuneros,4,8,1,0,0,0,0.589
Comuneros,4,9,1,0,0,0,0.564
Comuneros,4,10,0,0,0,0,0.295
Comuneros,4,11,0,0,0,0,0.255
Comuneros,4,12,0,0,0,0,0.293
Comuneros,4,13,0,0,0,0,0.257
Comuneros,4,14,0,0,0,0,0.261
Comuneros,4,15,0,0,0,0,0.294
Comuneros,4,16,1,0,0,0,0.513
Comuneros,4,17,1,0,0,0,0.669
Comuneros,4,18,1,0,0,0,0.669
Comuneros,4,19,1,0,0,0,0.626
Comuneros,4,20,0,0,0,0,0.338
Comuneros,4,21,0,0,0,0,0.264
Comuneros,4,22,0,0,0,0,0.275
Comuneros,5,5,0,1,0,0,0.047
Comuneros,5,6,1,1,0,0,0.15
Comuneros,5,7,1,1,0,0,0.26
Comuneros,5,8,1,1,0,0,0.321
Comuneros,5,9,1,1,0,0,0.323
Comuneros,5,10,0,1,0,0,0.0
Comuneros,5,11,0,1,0,0,0.0
Comuneros,5,12,0,1,0,0,0.0
Comuneros,5,13,0,1,0,0,0.0
Comuneros,5,14,0,1,0,0,0.013
Comuneros,5,15,0,1,0,0,0.0
Comuneros,5,16,1,1,0,0,0.243
Comuneros,5,17,1,1,0,0,0.362
Comuneros,5,18,1,1,0,0,0.341
Comuneros,5,19,1,1,0,0,0.322
Comuneros,5,20,0,1,0,0,0.0
Comuneros,5,21,0,1,0,0,0.002
Comuneros,5,22,0,1,0,0,0.044
Comuneros,6,5,0,1,0,0,0.012
Comuneros,6,6,1,1,0,0,0.201
Comuneros,6,7,1,1,0,0,0.336
Comuneros,6,8,1,1,0,0,0.286
Comuneros,6,9,1,1,0,0,0.317
Comuneros,6,10,0,1,0,0,0.0
Comuneros,6,11,0,1,0,0,0.038
Comuneros,6,12,0,1,0,0,0.0
Comuneros,6,13,0,1,0,0,0.043
Comuneros,6,14,0,1,0,0,0.016
Comuneros,6,15,0,1,0,0,0.0
Comuneros,6,16,1,1,0,0,0.249
Comuneros,6,17,1,1,0,0,0.369
Comuneros,6,18,1,1,0,0,0.341
